Date,Close,High,Low,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,Current_Price,Market_Cap,Circulating_Supply,Total_Supply,Previous_Close,Day_Range,52_Week_High,52_Week_Low,YTD_Performance
27/1/2015,36.6318512,37.0955463,36.1595706,169164000,,39.68919972,36.66374202,-0.261200998,-0.100910581,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
28/1/2015,35.36956024,36.74347088,35.3438005,84507100,,39.27780549,29.17355521,-0.5718149,-0.195091445,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
29/1/2015,36.07370758,36.16816438,35.02610388,63585300,,38.9726533,25.86516054,-0.752485664,-0.306570289,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
30/1/2015,34.69120026,35.70445831,34.64826298,78004900,39.0825531,38.56489587,23.41432682,-0.995746981,-0.444405627,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
2/2/2015,35.44684219,35.52412469,34.5452153,50352500,38.84727116,38.26793838,29.63247182,-1.114709659,-0.578466434,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
3/2/2015,35.72162247,36.00499269,35.24934204,52082400,38.64419022,38.0254321,31.88737708,-1.173290999,-0.697431347,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
4/2/2015,35.92771149,36.24542695,35.51553928,41614800,38.48060913,37.82564918,34.12944671,-1.189377073,-0.795820492,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
5/2/2015,36.45152283,36.61467334,35.94489377,36548200,38.31831646,37.69478001,38.44398299,-1.146640447,-0.865984483,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
6/2/2015,36.41717148,36.74347575,36.19391273,34616600,38.09591484,37.57310301,34.54405946,-1.102830487,-0.913353684,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
9/2/2015,36.37423325,36.70053748,36.245428,31381100,37.88854008,37.45892493,33.6046502,-1.059363847,-0.942555716,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
10/2/2015,36.58031845,36.72629796,36.21966898,29670700,37.71680107,37.37524813,36.23557086,-0.99679642,-0.953403857,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
11/2/2015,36.39139938,36.62324682,36.24541991,38262500,37.54592075,37.28154824,28.54568212,-0.951487319,-0.953020549,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
12/2/2015,37.00107193,37.00107193,36.50302855,33268800,37.42269783,37.25483621,32.56611562,-0.856510729,-0.933718585,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
13/2/2015,37.67086792,37.67086792,37.05261107,40264900,37.35357323,37.29445828,37.2772849,-0.718907045,-0.890756277,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
17/2/2015,37.68815231,38.05136834,37.35087605,33695700,37.25268269,37.33195295,57.67848755,-0.601526406,-0.832910303,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
18/2/2015,37.64491653,37.79193493,37.5238445,27111700,37.14319038,37.36175901,70.10294963,-0.506155524,-0.767559347,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
19/2/2015,37.61897659,37.64491966,37.22981411,27603400,37.05258045,37.38625592,65.51147116,-0.427735877,-0.699594653,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
20/2/2015,37.93030548,37.94760196,37.43736745,29721100,36.92558575,37.43807016,91.42211815,-0.336586146,-0.626992952,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
23/2/2015,38.18110657,38.21569623,37.74870447,32518800,36.80898438,37.50883554,90.15033458,-0.241329876,-0.549860337,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
24/2/2015,38.12920761,38.31081566,37.98218922,25271700,36.69708729,37.56791859,87.82951442,-0.168088785,-0.473506026,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
25/2/2015,38.04273224,38.12921133,37.87841736,29759800,36.76763134,37.61313894,84.53052093,-0.115688942,-0.401942609,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
26/2/2015,38.1032753,38.25029043,37.95625687,28957300,36.90431709,37.65981859,81.77339323,-0.068486896,-0.335251467,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
27/2/2015,37.92164612,38.22432943,37.75733458,33807700,36.99671402,37.68475455,77.38846736,-0.045213696,-0.277243912,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
2/3/2015,37.94759369,38.21568077,37.66220684,31924000,37.15953369,37.70978685,78.82080172,-0.024394559,-0.226674042,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
3/3/2015,37.42871857,37.90436344,37.26440698,31748600,37.25862751,37.68301844,63.9431848,-0.049197017,-0.191178637,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
4/3/2015,37.23845673,37.36817533,37.08279176,25748700,37.33446922,37.64067923,63.91497522,-0.083246075,-0.169592125,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
5/3/2015,37.28170013,37.39412558,37.03090619,23193500,37.40216866,37.60649074,55.66408325,-0.105524398,-0.156778579,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
6/3/2015,36.63309479,37.28169773,36.45148676,36248800,37.41124725,37.51378637,28.8732985,-0.173516965,-0.160126256,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
9/3/2015,37.05685043,37.2989978,36.48607992,32108000,37.4432312,37.47026866,38.97305163,-0.191006223,-0.16630225,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
10/3/2015,36.34770584,36.93577274,36.34770584,39159700,37.44190483,37.36335791,31.61783944,-0.259101864,-0.184862173,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
11/3/2015,36.30447388,36.64174693,36.18340184,32215300,37.4281126,37.26251181,31.46364424,-0.312949125,-0.210479563,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
12/3/2015,35.47425461,36.01908196,35.33588612,59992500,37.38225536,37.0922016,19.78754016,-0.417799097,-0.25194347,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
13/3/2015,35.7855835,35.86341597,35.11968415,58007700,37.32148094,36.96776178,20.96448447,-0.470349914,-0.295624759,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
16/3/2015,35.94124603,36.01042862,35.69909873,35273500,37.23499985,36.86999838,24.13098837,-0.493744569,-0.335248721,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
17/3/2015,36.06233978,36.17476526,35.58669808,31673400,37.15370922,36.79307851,26.77526837,-0.496787096,-0.367556396,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
18/3/2015,36.75416565,37.03955252,35.74234667,44194800,37.10917168,36.78937253,36.21902055,-0.438321063,-0.381709329,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
19/3/2015,36.57255554,36.83199604,36.51201954,33879100,37.05685062,36.76872329,36.21916168,-0.402006645,-0.385768792,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
20/3/2015,37.08278275,37.16926179,36.74550984,71904500,37.01447449,36.79863371,41.96135721,-0.328272021,-0.374269438,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
23/3/2015,37.06550217,37.29899966,36.99631626,26246100,36.95869427,36.82404976,46.27660614,-0.268140245,-0.3530436,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
24/3/2015,37.10009384,37.33358802,36.97037192,25513300,36.90723858,36.85033967,48.53485668,-0.215213276,-0.325477535,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
25/3/2015,35.85477066,37.12603351,35.83747419,43469900,36.7978405,36.75552357,37.95616631,-0.270635724,-0.314509173,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
26/3/2015,35.63858032,35.98450332,35.38778631,37495600,36.67460575,36.64914803,40.94494151,-0.328219655,-0.317251269,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
27/3/2015,35.43101501,35.828824,35.309943,34401400,36.5500742,36.53313536,34.59010028,-0.386152792,-0.331031574,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
30/3/2015,35.42235184,35.92393947,35.37911232,35049700,36.4238121,36.42734645,39.88642997,-0.42783248,-0.350391755,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
31/3/2015,35.16291809,35.48289453,35.05914257,34887200,36.31052208,36.3069247,38.08649485,-0.476307491,-0.375574902,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
1/4/2015,35.21481323,35.24940288,34.86024379,36865300,36.2093399,36.20291409,46.76723995,-0.5047187,-0.401403662,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
2/4/2015,34.8429451,35.23210746,34.69592674,37487500,36.08740215,36.07339323,38.42886082,-0.550891109,-0.431301151,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
6/4/2015,35.93259811,36.1315026,34.7478178,39223700,36.05237732,36.05998417,49.91364553,-0.493864224,-0.443813766,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
7/4/2015,35.91529846,36.24392481,35.72504388,28809400,35.99529972,36.04620458,48.50062704,-0.444936988,-0.44403841,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
8/4/2015,35.82016754,36.05366494,35.49154451,24753400,35.96892281,36.02467724,39.15653366,-0.409121968,-0.437055122,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
9/4/2015,35.87207413,35.99314617,35.67316958,25723900,35.94730282,36.01014361,41.6150753,-0.372258711,-0.42409584,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
10/4/2015,36.07961655,36.27852103,35.81152617,28022000,35.97757092,36.01676008,37.05372791,-0.322578888,-0.403792449,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
13/4/2015,36.11422348,36.37366739,35.79424684,30276700,35.99400291,36.02604231,37.77801521,-0.27721917,-0.378477793,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
14/4/2015,36.01909256,36.34771575,35.79424164,24244400,35.99789524,36.02538043,36.32408923,-0.246110528,-0.35200434,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
15/4/2015,36.54660797,36.71956939,36.04502347,27343600,36.02210865,36.07502115,60.69498124,-0.17685198,-0.316973868,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
16/4/2015,36.46014404,36.61580906,36.16611049,22509700,36.00740757,36.11169952,63.23107319,-0.127471585,-0.279073412,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
17/4/2015,35.99314499,36.09692385,35.5953359,42387600,35.97843704,36.10040861,58.35481204,-0.12458406,-0.248175541,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
20/4/2015,37.10873032,37.33357785,36.04502206,46057700,35.97973442,36.19643925,68.85894336,-0.031909431,-0.204922319,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
21/4/2015,36.87524414,37.31629605,36.78011517,26013800,35.97022152,36.26108734,69.26089807,0.02243686,-0.159450483,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
22/4/2015,37.1779213,37.29899331,36.79740547,25064300,35.97411289,36.34840486,70.90251529,0.088905357,-0.109779315,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
23/4/2015,37.48059464,37.71409204,37.01359982,46309500,36.05540409,36.45623245,78.5048324,0.164113531,-0.055000746,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
24/4/2015,41.39817047,41.63166797,39.47830765,130933700,36.3433836,36.92689322,86.65908973,0.533680246,0.062735452,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
27/4/2015,41.53652954,41.62301191,40.83604051,59248200,36.64865932,37.3659062,87.10063689,0.828182182,0.215824798,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
28/4/2015,42.51376724,42.55700679,41.25115411,60730800,37.00323009,37.85617868,89.57075995,1.127435628,0.398146964,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
29/4/2015,42.42728043,42.6434814,41.94298906,47804600,37.36644821,38.2915217,88.59481739,1.342145953,0.586946762,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
30/4/2015,42.06406021,42.84238502,42.02946726,64725500,37.70891056,38.65081109,84.6000884,1.466096351,0.76277668,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
1/5/2015,42.08135986,42.27161779,41.85651229,38937300,38.0708313,38.97753002,84.56920675,1.547880865,0.919797517,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
4/5/2015,41.71814346,42.26296757,41.66625404,34039500,38.36010857,39.23854082,82.02147151,1.565342855,1.048906584,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
5/5/2015,41.16466141,41.64895274,40.9138708,50369200,38.62257671,39.42198088,75.87213564,1.517032821,1.142531832,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
6/5/2015,40.02311325,41.31167219,39.79826575,52433000,38.832724,39.47923158,67.85082088,1.370831286,1.188191723,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
7/5/2015,40.38635254,40.72362561,39.91935753,32971700,39.05843792,39.56562405,72.24164017,1.269640269,1.204481432,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
8/5/2015,41.29438019,41.49328466,41.09547572,35364900,39.3191761,39.73026749,71.64574182,1.248325976,1.213250341,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
11/5/2015,40.96576309,41.43275803,40.96576309,24609400,39.56175308,39.84793374,70.94767111,1.191186337,1.20883754,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
12/5/2015,40.94846344,41.23385031,40.14419555,29928300,39.80822163,39.95274609,69.89042833,1.131464012,1.193362834,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
13/5/2015,41.19061661,41.7873302,41.13872718,34184600,40.04042206,40.07063852,69.69693901,1.091095901,1.172909448,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
14/5/2015,42.133255,42.21973409,41.53653809,32980900,40.32407761,40.26707819,55.70467534,1.122230548,1.162773668,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
15/5/2015,41.77002716,42.29755806,41.55382619,28642700,40.61292171,40.41021619,51.7509623,1.104859398,1.151190814,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
18/5/2015,41.51924515,41.70085652,41.17332547,24136500,40.83344746,40.51583799,41.63034685,1.058653129,1.132683277,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
19/5/2015,41.41478348,41.61498064,41.06661248,28574800,41.06042442,40.60145185,41.50477668,1.002054088,1.106557439,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
20/5/2015,41.41478348,41.71943061,41.14495079,25047900,41.27226753,40.678912,44.19873534,0.946290691,1.074504089,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
21/5/2015,41.27553177,41.43220846,40.91865783,22410700,41.46201439,40.73573293,42.95351669,0.880709081,1.035745088,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
22/5/2015,40.82291412,41.21460253,40.75327856,25720600,41.43325157,40.7440359,42.29226839,0.783184657,0.985233002,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
26/5/2015,40.55305862,40.80548241,40.20488766,29581900,41.38407803,40.72584759,44.46385039,0.676324516,0.923451304,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
27/5/2015,41.4408989,41.58016664,40.57917743,27335600,41.33043461,40.79394772,63.45144632,0.655719647,0.869904973,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
28/5/2015,41.30163193,41.79777349,41.24940528,19283700,41.27415218,40.84229859,59.06928467,0.620994027,0.820122784,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
29/5/2015,40.78808594,41.40608643,40.55307096,36519600,41.21035347,40.83713548,44.55779914,0.545743857,0.765246998,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
1/6/2015,41.11014175,41.5801717,40.57918237,28837300,41.16179256,40.86313608,51.55413096,0.506258931,0.713449385,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
2/6/2015,40.84030533,41.21458803,40.57917871,21498300,41.11790066,40.86096172,48.89578996,0.448028702,0.660365248,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
3/6/2015,40.77938461,41.55406517,40.75327294,28002200,41.09863682,40.85319247,45.64031221,0.392441215,0.606780442,418.4498901,3.11074E+12,N/A,N/A,,"Ticker
MSFT    34.545215
dtype: float64 - Ticker
MSFT    466.57345
dtype: float64",,,
