Date,Close,High,Low,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,Current_Price,Market_Cap,Circulating_Supply,Total_Supply,Previous_Close,Day_Range,52_Week_High,52_Week_Low,YTD_Performance
20/1/2015,25.40490532,25.68738199,25.37650866,46796000,,25.60089138,,-0.310256625,-0.288527218,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
21/1/2015,25.92551804,25.99825431,25.38746761,46356000,,25.63180821,,-0.245604549,-0.279942684,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
22/1/2015,26.76796532,26.84468686,26.00124587,56068000,,25.74001365,54.77629098,-0.124948528,-0.248943853,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
23/1/2015,26.99962425,27.17199971,26.6907445,45966000,,25.85997656,57.22778535,-0.010513629,-0.201257808,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
26/1/2015,26.73906898,26.97720604,26.5074087,30932000,,25.94369965,60.66488298,0.058478122,-0.149310622,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
27/1/2015,25.96537209,26.54277911,25.94893121,39148000,,25.94576369,58.69898809,0.05014566,-0.109419366,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
28/1/2015,25.52895546,26.18956082,25.5249702,35822000,,25.90606767,54.00439122,0.008232055,-0.085889081,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
29/1/2015,25.56881142,25.66645701,25.08307113,79018000,,25.87394803,53.51344241,-0.021520659,-0.073015397,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
30/1/2015,26.7804184,27.05691621,25.8154165,121108000,25.70280037,25.96027854,67.03989542,0.052066468,-0.047999024,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
2/2/2015,26.5138855,26.72810907,25.99177801,75378000,25.70940142,26.01300301,66.0076731,0.087864966,-0.020826226,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
3/2/2015,26.56868935,26.77543843,26.24536038,47062000,25.74387665,26.06592552,64.84173051,0.11928273,0.007195565,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
4/2/2015,26.20998764,26.74056359,26.15667976,33896000,25.79235086,26.07964572,59.2362164,0.113924058,0.028541264,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
5/2/2015,26.39581299,26.43865694,26.18706844,33176000,25.85382795,26.10975689,61.63062737,0.123251063,0.047483224,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
6/2/2015,26.59758186,26.9134363,26.33702699,42938000,25.92100935,26.15621641,60.78268999,0.145249498,0.067036479,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
9/2/2015,26.36841202,26.5975808,26.28222429,30314000,25.99215145,26.17642552,58.58181533,0.142548119,0.082138807,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
10/2/2015,26.91044617,26.95229428,26.36293145,47430000,26.0995122,26.24633224,58.73926432,0.182046365,0.102120318,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
11/2/2015,26.80283737,26.99962423,26.70319819,38306000,26.18968534,26.29933273,50.35582015,0.202333505,0.122162956,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
12/2/2015,27.20189095,27.3179691,26.75301767,48590000,26.28952351,26.38529066,51.99567315,0.247755526,0.14728147,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
13/2/2015,27.45846176,27.52721278,27.23128465,47382000,26.40697279,26.48749743,57.10350537,0.300986343,0.178022444,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
17/2/2015,27.152071,27.5501279,27.06488743,39174000,26.49303579,26.55079015,62.90917194,0.314819926,0.205381941,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
18/2/2015,27.03449821,27.27861412,26.88005928,31164000,26.57451544,26.59685758,67.5984108,0.312691487,0.22684385,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
19/2/2015,27.2238121,27.24423824,26.93984167,30834000,26.63943014,26.65656754,68.6923174,0.322562433,0.245987567,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
20/2/2015,26.99215126,27.28010695,26.80782001,38234000,26.65063944,26.68852789,53.07125565,0.308140088,0.258418071,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
23/2/2015,26.65338135,26.86760494,26.50392351,32906000,26.63332729,26.6851806,51.98190015,0.266304581,0.259995373,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
24/2/2015,26.83522034,26.87258337,26.45410033,28406000,26.63813486,26.6994701,53.6548341,0.244998339,0.256995966,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
25/2/2015,27.26765442,27.37924939,26.80333608,40836000,26.70324898,26.75358289,64.21590293,0.260009577,0.257598688,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
26/2/2015,27.86349487,27.90534299,27.15605835,54032000,26.81997595,26.8592888,67.76842634,0.316338878,0.269346726,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
27/2/2015,28.02989006,28.36816422,27.75090073,68328000,26.94302988,26.97077463,67.489978,0.37014021,0.289505423,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
2/3/2015,28.64715195,28.69547683,28.05579551,50406000,27.03636656,27.13042961,75.41678545,0.457314394,0.323067217,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
3/3/2015,28.83497238,28.93759909,28.42196835,50526000,27.1524209,27.29276702,73.30763118,0.535384522,0.365530678,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
4/3/2015,28.81205368,28.97645671,28.52260233,37964000,27.26458912,27.43746099,74.84291117,0.588621056,0.410148754,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
5/3/2015,28.96649551,29.05467493,28.80707358,35918000,27.40241451,27.58308332,73.2231834,0.635942805,0.455307564,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
6/3/2015,28.54153442,29.03374957,28.49968631,37592000,27.50970058,27.67436438,63.64889317,0.631871009,0.490620253,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
9/3/2015,28.60131645,28.6685718,28.34972796,23478000,27.60988731,27.76264553,69.47380723,0.626248982,0.517745999,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
10/3/2015,27.89139175,28.38510258,27.88989609,40080000,27.6860363,27.77490708,59.93300744,0.55807535,0.525811869,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
11/3/2015,27.68414307,28.10710929,27.67019369,40524000,27.72472115,27.76626288,55.31400605,0.481770469,0.517003589,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
12/3/2015,27.95715141,27.99052918,27.67617042,35602000,27.78243685,27.78444274,61.03450953,0.438275624,0.501257996,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
13/3/2015,27.55012894,28.11607813,27.41711198,35428000,27.79984875,27.76212714,60.09646482,0.366734842,0.474353365,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
16/3/2015,27.98056793,28.08568613,27.46643099,36856000,27.82595406,27.78293103,62.2118335,0.340842072,0.447651107,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
17/3/2015,27.7797966,27.93074818,27.62037467,28892000,27.85734034,27.78263251,55.74429122,0.300655527,0.418251991,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
18/3/2015,28.20575333,28.22319004,27.57503837,35324000,27.91590309,27.82292973,53.9909311,0.299723522,0.394546297,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
19/3/2015,28.08170128,28.24560639,28.00448182,24660000,27.95879755,27.84757464,50.61017412,0.285681776,0.372773393,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
20/3/2015,28.14546967,28.25258145,28.12205601,44320000,28.01646347,27.8759456,43.20603265,0.276511712,0.353521057,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
23/3/2015,28.16639519,28.37912501,28.05131287,30234000,28.09211416,27.90360746,40.51722972,0.267845331,0.336385912,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
24/3/2015,28.77269745,28.9889127,28.30190236,79156000,28.18898802,27.98637794,49.5210511,0.306369056,0.33038254,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
25/3/2015,28.24760056,28.89873973,28.24760056,53070000,28.23798532,28.01125628,41.97529235,0.291172004,0.322540433,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
26/3/2015,28.08020592,28.25706646,27.81466994,49842000,28.24882088,28.01782291,44.53621447,0.262593864,0.310551119,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
27/3/2015,27.77680779,28.1016305,27.74591962,34552000,28.23616676,27.99486909,40.76761943,0.213008361,0.291042568,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
30/3/2015,27.95565796,28.00647434,27.73894478,24788000,28.20159206,27.9911347,50.81675613,0.185999125,0.270033879,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
31/3/2015,27.63482094,28.02092014,27.63332528,34932000,28.14158449,27.95720005,49.39075734,0.137124558,0.243452015,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
1/4/2015,27.37526321,27.8241346,27.20288775,38902000,28.06974497,27.9017775,42.78836767,0.076564386,0.210074489,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
2/4/2015,26.96773911,27.30103025,26.92439533,47760000,27.96980715,27.81282146,42.78304803,-0.004264617,0.167206668,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
6/4/2015,27.09926414,27.17847719,26.6882537,33718000,27.89769363,27.74486362,38.20512284,-0.057051558,0.122355023,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
7/4/2015,27.14459801,27.40864022,27.08132792,27318000,27.82485771,27.68769547,41.12980596,-0.094142311,0.079055556,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
8/4/2015,27.34287834,27.47539927,27.20139105,28386000,27.79743204,27.65485574,37.13220131,-0.106311936,0.041982058,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
9/4/2015,27.30202675,27.369284,26.99962377,32366000,27.77832623,27.62125298,38.07707924,-0.117893827,0.010006881,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
10/4/2015,27.32793236,27.39319603,27.1505758,26104000,27.74686527,27.59331768,37.35160545,-0.123557895,-0.016706074,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
13/4/2015,27.33291435,27.56357879,27.21633828,29326000,27.73600454,27.56851737,37.04100649,-0.126190063,-0.038602872,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
14/4/2015,26.89151764,27.22979181,26.69024759,47206000,27.68155203,27.5040412,19.17042602,-0.162025374,-0.063287373,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
15/4/2015,26.95428848,27.06140027,26.52235399,46962000,27.64027662,27.4516838,25.01915743,-0.183247668,-0.087279432,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
16/4/2015,27.07784271,27.16303271,26.80782164,31722000,27.58388109,27.41607989,30.30540605,-0.187930352,-0.107409616,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
17/4/2015,26.54078674,26.89251235,26.35446381,49234000,27.50683537,27.33271863,27.75680565,-0.232299536,-0.1323876,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
20/4/2015,27.12815857,27.19143056,26.57117764,38508000,27.45596981,27.31323672,37.01736452,-0.217558557,-0.149421791,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
21/4/2015,27.04794884,27.28957323,27.01257749,29128000,27.40004749,27.28797121,40.04058988,-0.209928554,-0.161523144,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
22/4/2015,27.3598175,27.45048842,26.96823737,31806000,27.3294035,27.29481371,49.74245395,-0.176679871,-0.164554489,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
23/4/2015,27.7723217,27.95715277,27.40465505,78184000,27.30563955,27.34029067,63.39359025,-0.11571057,-0.154785706,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
24/4/2015,28.5793972,29.12940342,28.31485517,92168000,27.33059912,27.45830081,70.11508912,-0.002241869,-0.124276938,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
27/4/2015,28.20376015,28.67206185,28.01345004,48062000,27.35194674,27.52929694,63.2082751,0.05671831,-0.088077889,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
28/4/2015,28.11657333,28.28894878,27.94668939,37178000,27.3599925,27.58522802,59.92331211,0.095310746,-0.051400162,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
29/4/2015,27.96811485,28.18981105,27.84904727,33622000,27.3766572,27.62169344,58.31367728,0.112617982,-0.018596533,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
30/4/2015,27.3393898,27.95416173,27.23726103,47240000,27.37486353,27.59480738,50.12429971,0.074739681,7.07E-05,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
1/5/2015,27.45846176,27.46145118,27.09428054,36572000,27.39939966,27.58182208,51.32913839,0.053709833,0.010798534,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
4/5/2015,27.54215813,27.73396199,27.2706414,35260000,27.42154436,27.57804456,57.4526078,0.043298011,0.01729843,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
5/5/2015,27.05392647,27.53069847,27.0205468,28528000,27.41701078,27.52812855,51.0399219,-0.004300078,0.012978728,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
6/5/2015,26.65736389,27.09826664,26.5158766,39034000,27.38273506,27.44519858,45.84807071,-0.073177646,-0.004252547,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
7/5/2015,27.00410652,27.16153677,26.5761592,31844000,27.36783905,27.40318982,54.75361394,-0.098647239,-0.023131485,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
8/5/2015,27.34836006,27.54016392,27.30252668,28226000,27.36886044,27.39796793,52.37787072,-0.090016042,-0.036508396,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
11/5/2015,27.19043159,27.56856218,27.18146523,21858000,27.3617363,27.37820257,51.51321669,-0.094826167,-0.048171951,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
12/5/2015,26.8392067,27.04994293,26.65337978,35282000,27.35912075,27.32686963,44.5167685,-0.125532083,-0.063643977,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
13/5/2015,26.87706947,27.09378265,26.85166033,24238000,27.3552598,27.28403152,39.76306547,-0.145138468,-0.079942875,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
14/5/2015,27.36081505,27.38522835,27.02702596,31736000,27.36940842,27.29134424,34.95327869,-0.120256205,-0.088005541,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
15/5/2015,27.22580338,27.43056266,27.02702483,33440000,27.40365925,27.28510225,37.16154937,-0.110161276,-0.092436688,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
18/5/2015,27.23476982,27.31796812,27.01456742,26706000,27.40898981,27.28030868,38.18110517,-0.100281472,-0.094005645,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
19/5/2015,27.36480141,27.57005672,27.2571917,47126000,27.42483244,27.28835561,41.87359276,-0.081025186,-0.091409553,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
20/5/2015,27.52571487,27.70307143,27.15655258,30840000,27.43312731,27.31096125,52.87162579,-0.052178586,-0.08356336,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
21/5/2015,27.73994064,27.77979708,27.36579721,34170000,27.43150826,27.35181643,54.21451606,-0.011894111,-0.06922951,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
22/5/2015,27.62585258,27.81118157,27.58101505,24266000,27.38383102,27.37791512,51.24183524,0.010702303,-0.053243148,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
26/5/2015,27.26067924,27.56656958,27.05044093,37474000,27.33667698,27.36674979,53.18401478,-0.000846554,-0.042763829,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
27/5/2015,27.61240196,27.66421418,27.23028802,34844000,27.31146841,27.39014524,64.91365707,0.018172497,-0.030576564,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
28/5/2015,27.60891342,27.68762854,27.44052513,23544000,27.29350834,27.4109803,60.57858921,0.03258808,-0.017943635,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
29/5/2015,27.16751671,27.59695971,27.15356734,43446000,27.28491468,27.38779329,46.9408523,0.008299832,-0.012694942,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
1/6/2015,27.36131287,27.42906614,27.08082979,33210000,27.28005724,27.38527135,52.85597248,0.004635516,-0.00922885,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
2/6/2015,27.59745598,27.83858244,27.22879159,31842000,27.28282213,27.40547941,63.17976539,0.020549414,-0.003273197,203.4700012,2.50067E+12,N/A,N/A,,"Ticker
GOOGL    24.456841
dtype: float64 - Ticker
GOOGL    201.419998
dtype: float64",,,
