Date,Close,High,Low,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,Current_Price,Market_Cap,Circulating_Supply,Total_Supply,Previous_Close,Day_Range,52_Week_High,52_Week_Low,YTD_Performance
21/1/2015,24.39616585,24.73243308,24.11111566,194303600,,24.25322885,,-0.040151968,-0.026678962,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
22/1/2015,25.03083992,25.04642845,24.43401912,215185600,,24.32728705,56.61350728,0.026993178,-0.015944534,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
23/1/2015,25.1600132,25.33148713,24.83710531,185859200,,24.4065943,57.67135592,0.08959658,0.005163689,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
26/1/2015,25.18673134,25.4673267,25.11992405,222460000,,24.48089307,66.44262849,0.139755148,0.032081981,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
27/1/2015,24.30486298,25.04866304,24.28036646,382274800,,24.4641283,55.81116911,0.107112046,0.047087994,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
28/1/2015,25.67887688,26.30464896,25.67887688,585908400,,24.57981864,62.83090826,0.189924263,0.075655248,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
29/1/2015,26.47835922,26.54294079,25.73455919,337745600,,24.76063203,62.12385736,0.31641762,0.123807722,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
30/1/2015,26.0908699,26.72332102,26.0218335,334982000,24.63923597,24.88732135,58.43436024,0.381005374,0.175247253,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
2/2/2015,26.41823196,26.53848713,25.85036235,250956400,24.74278898,25.03312236,66.0396608,0.453380727,0.230873947,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
3/2/2015,26.42268562,26.52066998,26.19108329,207662800,24.88085947,25.16546172,64.89922889,0.505273608,0.28575388,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
4/2/2015,26.62533569,26.83689634,26.34696776,280598800,25.02895126,25.30449733,66.95626943,0.556338138,0.339870731,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
5/2/2015,26.81537247,26.88020891,26.6611064,168984800,25.16995401,25.4483902,75.50025884,0.605165553,0.392929696,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
6/2/2015,26.58955956,26.8846761,26.48224367,174826400,25.25356855,25.557073,74.98262283,0.618510611,0.438045879,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
9/2/2015,26.76618576,26.79301345,26.47777611,155559200,25.3446784,25.6722266,73.03665282,0.636007427,0.477638189,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
10/2/2015,27.28040123,27.30946684,26.86455665,248034000,25.49223061,25.82538608,74.54845339,0.683487848,0.51880812,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
11/2/2015,27.91982841,27.92877155,27.38772466,294247200,25.66095333,26.02485678,74.56902956,0.763907009,0.567827898,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
12/2/2015,28.27306747,28.5011131,28.07408746,297898000,25.85201502,26.23897209,75.50264271,0.846386596,0.623539638,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
13/2/2015,28.41168785,28.45640182,28.09197805,217088800,26.08318892,26.4458974,75.94370108,0.91241996,0.681315702,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
17/2/2015,28.57936478,28.81411734,28.37591233,252609600,26.33198853,26.64908477,88.85129278,0.967133489,0.73847926,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
18/2/2015,28.77833748,28.79175132,28.49439861,179566800,26.56033888,26.85187074,85.82309277,1.014851217,0.793753651,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
19/2/2015,28.71797752,28.84765039,28.69114983,149449600,26.77642946,27.0295952,81.21904231,1.035856606,0.842174242,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
20/2/2015,28.95273399,28.95273399,28.62855348,195793600,26.97252417,27.21275127,91.66699528,1.059236198,0.885586633,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
23/2/2015,29.73523903,29.73523903,28.98850527,283896400,27.20128546,27.4529882,92.64214686,1.127904528,0.934050212,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
24/2/2015,29.54968071,29.86939228,29.32610742,276912400,27.41943293,27.6526732,88.41085576,1.154048516,0.978049873,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
25/2/2015,28.79399109,29.42223465,28.65090438,298846800,27.64388933,27.76137014,73.45254459,1.101097214,1.002659341,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
26/2/2015,29.15841866,29.25902592,28.30660524,365150000,27.81786642,27.89442238,74.41747582,1.076134181,1.017354309,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
27/2/2015,28.72021675,29.19195637,28.67103037,248059200,27.9299593,27.97306946,71.26286913,1.009356334,1.015754714,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
2/3/2015,28.86106682,29.1271195,28.68444547,192386800,28.06846914,28.05764064,71.05619441,0.956770774,1.003957926,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
3/3/2015,28.92143059,28.95720312,28.63749166,151265200,28.19362907,28.13990635,68.15037369,0.909483234,0.985062988,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
4/3/2015,28.73810577,28.96615146,28.68892279,126665200,28.30940008,28.19687772,60.06603494,0.847445909,0.957539572,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
5/3/2015,28.26189041,28.78505091,28.11656748,226068400,28.39122782,28.20306941,49.86654326,0.751194974,0.916270652,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
6/3/2015,28.30437088,28.92366798,28.2283568,291368400,28.46567774,28.21271717,48.68850006,0.670612826,0.867139087,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
9/3/2015,28.42510796,28.96839282,27.9600751,354114000,28.55745516,28.23294486,48.09297825,0.609467801,0.81560483,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
10/3/2015,27.83710098,28.44298418,27.67836421,275426400,28.61100092,28.19524544,39.38489575,0.507710113,0.754025887,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
11/3/2015,27.32958984,27.89522982,27.30052594,275756000,28.61346035,28.11280205,35.7765485,0.38171434,0.679563577,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
12/3/2015,27.82368851,27.92429749,27.19321205,193450800,28.60865335,28.08526743,39.01700481,0.318064959,0.607263854,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
13/3/2015,27.63141441,28.03608312,27.40560668,207309200,28.5765707,28.04204333,26.8797262,0.249234435,0.53565797,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
16/3/2015,27.93547058,27.93547058,27.47043962,143497200,28.55275984,28.03189355,32.71071186,0.216722301,0.471870836,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
17/3/2015,28.40274429,28.46534453,28.09197763,204092400,28.54392881,28.06721267,45.53353064,0.226055457,0.42270776,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
18/3/2015,28.72244835,28.8767144,28.25294499,261083600,28.54113436,28.12961606,44.97162141,0.256295085,0.389425225,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
19/3/2015,28.50558853,28.89684171,28.48323155,183238000,28.53051491,28.16542297,47.39133519,0.259767001,0.36349358,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
20/3/2015,28.14787292,28.70680435,27.9824292,274780400,28.49027185,28.16375153,41.76568701,0.230991138,0.336993092,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
23/3/2015,28.44075012,28.58383685,28.28648405,150838800,28.42554741,28.19013235,44.73300209,0.229176992,0.315429872,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
24/3/2015,28.32449341,28.62631523,28.2954278,131369200,28.36428804,28.20292864,45.40028695,0.215869908,0.295517879,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
25/3/2015,27.58446693,28.35355946,27.58446693,206620800,28.30381184,28.14402753,42.88402503,0.143950624,0.265204428,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
26/3/2015,27.7767334,27.91982011,27.41007349,190291600,28.23472757,28.10904713,44.62654201,0.101300639,0.23242367,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
27/3/2015,27.55539513,27.87957556,27.47938106,158184800,28.17648649,28.05631837,41.32069093,0.049074371,0.19575381,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
30/3/2015,28.25295067,28.25965759,27.72308148,188398800,28.14608068,28.07504526,54.06117969,0.063242559,0.16925156,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
31/3/2015,27.81921196,28.27977218,27.8035619,168362400,28.09096975,28.05068018,54.85154667,0.03902204,0.143205656,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
1/4/2015,27.77897835,27.9734877,27.52186875,162485600,28.04301338,28.02480382,49.51319206,0.016391635,0.117842852,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
2/4/2015,28.01819611,28.0718532,27.76555898,128880400,28.03082867,28.02417451,54.16869669,0.017557359,0.097785753,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
6/4/2015,28.47205162,28.50782416,27.79686119,148776000,28.0392127,28.06682947,55.60231849,0.054475591,0.089123721,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
7/4/2015,28.17245865,28.64419652,28.16575173,140049200,28.02658024,28.07688939,47.50839916,0.058880172,0.083075011,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
8/4/2015,28.08078957,28.25964878,27.93993908,149316800,28.03876467,28.07726084,42.69714289,0.054347422,0.077329493,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
9/4/2015,28.29542732,28.29989974,27.87063955,129936000,28.08705654,28.0980386,47.6068995,0.067298879,0.07532337,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
10/4/2015,28.41615105,28.44074423,28.00477721,160752000,28.11667967,28.12833502,53.22916203,0.086309476,0.077520591,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
13/4/2015,28.36026001,28.74480789,28.30660292,145460400,28.15312195,28.15042312,48.97255505,0.09576169,0.081168811,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
14/4/2015,28.23729897,28.45863598,28.15010554,102098400,28.16821337,28.15869701,48.88887701,0.092267111,0.083388471,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
15/4/2015,28.34461403,28.42286432,28.17246339,115881600,28.16530685,28.17640339,61.54888926,0.097038462,0.086118469,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
16/4/2015,28.20823669,28.41615989,28.19482285,113476000,28.13959627,28.17943513,56.66907215,0.088791745,0.086653124,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
17/4/2015,27.89075851,28.20152515,27.82592208,207828000,28.10885477,28.15194212,55.03360085,0.055992875,0.080521074,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
20/4/2015,28.52794266,28.64419998,27.98465966,188217200,28.12785826,28.1877517,54.20364445,0.080487164,0.080514292,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
21/4/2015,28.37367821,28.66208616,28.32001941,129740400,28.12450466,28.20545898,59.26766627,0.086454617,0.081702357,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
22/4/2015,28.75598717,28.81188047,28.24176977,150618000,28.14607935,28.25789024,64.6545006,0.120642316,0.089490349,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
23/4/2015,28.99074173,29.15842166,28.64867494,183083600,28.21639309,28.32768562,64.60711302,0.164779568,0.104548193,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
24/4/2015,29.12711906,29.20537106,28.8923665,178103600,28.28391237,28.40382214,60.87597029,0.20836131,0.125310816,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
27/4/2015,29.65698051,29.7642981,29.32162075,387816800,28.38899164,28.52317055,72.89653862,0.282400211,0.156728695,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
28/4/2015,29.18972015,30.07954065,28.96838484,475696000,28.43583012,28.58665147,65.32774918,0.299915331,0.185366022,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
29/4/2015,28.76046181,29.42000219,28.68444772,253544400,28.48289261,28.60320483,56.0677524,0.275977333,0.203488284,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
30/4/2015,27.98019028,28.76046038,27.8527536,332781600,28.49295321,28.54387011,45.14689327,0.191833568,0.201157341,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
1/5/2015,28.82976532,29.09358349,28.01372445,234050400,28.53353167,28.57109823,54.44165844,0.191495197,0.199224912,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
4/5/2015,28.77387238,29.19195661,28.67549961,203953200,28.5486227,28.59041005,55.14138493,0.184589113,0.196297752,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
5/5/2015,28.12551308,28.71798077,28.12104066,197085600,28.54627542,28.54613415,48.09782573,0.125353814,0.182108965,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
6/5/2015,27.94888687,28.33790377,27.57999074,288564000,28.53968029,28.48925346,47.76402242,0.063426019,0.158372375,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
7/5/2015,28.12176132,28.30585709,27.84337127,175763600,28.53099699,28.45425421,52.04251243,0.027974841,0.132292869,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
8/5/2015,28.65159798,28.65159798,28.31259176,222201600,28.54276934,28.47304885,51.11450958,0.042147073,0.11426371,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
11/5/2015,28.3597374,28.63812573,28.20482695,168143200,28.54274321,28.46225728,49.87739206,0.029488039,0.097308575,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
12/5/2015,28.25871086,28.48546181,28.02297771,192640000,28.5438138,28.44287191,45.39885767,0.01117485,0.08008183,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
13/5/2015,28.29013824,28.55505667,28.25870739,138776800,28.54109001,28.42832585,43.26408623,-0.000793412,0.063906782,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
14/5/2015,28.9501915,28.9501915,28.54832527,180814000,28.57818775,28.47802734,48.45456081,0.042492608,0.059623947,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
15/5/2015,28.90978813,29.07143356,28.78406467,152832000,28.62913923,28.51914741,42.86311844,0.072698849,0.062238928,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
18/5/2015,29.22857666,29.34756514,28.8177283,203531600,28.66417093,28.5867121,50.38197567,0.120966655,0.073984473,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
19/5/2015,29.20163918,29.38348937,29.10509934,178532800,28.70556898,28.64527659,54.70947539,0.155255915,0.090238761,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
20/5/2015,29.19939804,29.4059442,29.03775263,145819600,28.72773952,28.69805006,65.60724635,0.180172642,0.108225538,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
21/5/2015,29.49799156,29.55187451,29.14776099,158921600,28.75310202,28.77423496,59.95889582,0.221460471,0.130872524,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
22/5/2015,29.75617218,29.85271202,29.5002342,182384000,28.78455467,28.86775279,63.80717018,0.271880324,0.159074084,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
26/5/2015,29.1006012,29.83923127,28.98834768,282790400,28.75673571,28.88992883,63.67807284,0.255988445,0.178456956,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
27/5/2015,29.64391518,29.69330701,29.19714825,183332800,28.77944546,28.96173706,71.55916475,0.283961582,0.199557882,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
28/5/2015,29.58555031,29.62371611,29.4328871,122933200,28.82069988,29.02114784,69.17661546,0.297985941,0.219243494,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
29/5/2015,29.24878502,29.51145792,29.16347122,203538000,28.88412962,29.04282757,58.2404099,0.278713369,0.231137469,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
1/6/2015,29.30714798,29.49798034,29.19714172,128451200,28.90799875,29.06800094,63.97348415,0.265093288,0.237928633,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
2/6/2015,29.17695427,29.33410861,29.03326981,134670400,28.92815285,29.07837745,63.42776368,0.241015456,0.238545997,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
3/6/2015,29.21286583,29.39696332,29.16347399,123934000,28.98252048,29.09118587,63.47566428,0.222269183,0.235290634,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
4/6/2015,29.04223824,29.31613717,28.94121073,153800400,29.03718805,29.08652419,51.56848534,0.191437631,0.226520034,242.7207031,3.6506E+12,N/A,N/A,,"Ticker
AAPL    20.497948
dtype: float64 - Ticker
AAPL    260.100006
dtype: float64",,,
